id,person_id,book_id,quantity,date
827,4636,66578,2,2020-03-15
828,3205,90277,3,2020-05-29
829,8346,91974,5,2020-01-27
830,7362,21986,5,2020-06-18
831,3406,11766,2,2020-08-11
832,9248,22517,5,2020-09-24
833,2530,86100,5,2020-12-21
834,5479,98709,1,2020-11-21
835,6959,30574,1,2020-10-01
836,8723,96730,4,2020-07-13
837,2867,71689,2,2020-11-09
838,5911,98087,4,2020-04-30
839,5067,44047,5,2020-08-23
840,7081,44894,2,2020-12-27
841,5458,69032,3,2020-11-12
842,3335,12742,4,2020-02-06
843,1557,5520,3,2020-09-01
844,2410,4706,3,2020-05-09
845,1818,10651,3,2020-10-30
846,5283,4023,1,2020-04-21
847,4746,20999,3,2020-06-06
848,79,83042,2,2020-04-20
849,1321,20179,4,2020-05-30
850,6014,85617,1,2020-05-23
851,7769,19780,3,2020-08-26
852,3637,31178,1,2020-04-26
853,3582,47055,5,2020-01-29
854,4713,22583,3,2020-11-29
855,1641,37161,2,2020-12-11
856,2293,29932,3,2020-04-04
857,4400,29303,5,2020-01-23
858,3091,86878,5,2020-05-29
859,6660,31670,1,2020-10-14
860,7688,42008,1,2020-02-25
861,3361,62040,4,2020-06-09
862,2885,57960,5,2020-05-28
863,2277,19769,4,2020-10-09
864,8973,60262,1,2020-03-26
865,3095,84394,3,2020-05-30
866,2217,40338,2,2020-09-25
867,213,22708,1,2020-07-28
868,519,25564,4,2020-04-17
869,1486,57596,1,2020-11-07
870,1052,47400,3,2020-02-07
871,8375,12432,2,2020-09-03
872,1933,72016,2,2020-02-05
873,2756,63597,4,2020-11-28
874,2204,87431,3,2020-07-07
875,7050,74088,3,2020-07-07
876,2892,76745,4,2020-09-15
877,604,97065,1,2020-10-27
878,120,89903,1,2020-06-05
879,2783,92176,2,2020-02-29
880,6565,95510,2,2020-01-11
881,1994,4542,5,2020-07-09
882,5645,10647,4,2020-11-19
883,4461,43228,1,2020-02-15
884,3110,64545,3,2020-11-02
885,3572,8084,5,2020-05-22
886,7451,91754,4,2020-09-11
887,8061,28571,4,2020-01-28
888,2999,16647,2,2020-05-11
889,658,45131,2,2020-09-20
890,6938,7048,3,2020-03-02
891,5606,38111,5,2020-10-07
892,8381,62600,3,2020-08-11
893,4029,17305,4,2020-01-10
894,8226,56265,4,2020-11-07
895,5906,62944,1,2020-06-21
896,613,95432,5,2020-01-10
897,2864,89429,2,2020-09-17
898,2463,76346,3,2020-11-19
899,8998,95241,2,2020-06-06
900,5885,23406,4,2020-10-31
901,973,93556,5,2020-02-18
902,2748,30740,5,2020-10-28
903,9760,26389,2,2020-08-03
904,6832,67268,3,2020-01-06
905,4257,6536,5,2020-01-17
906,7343,60991,2,2020-11-21
907,9825,62232,1,2020-12-04
908,9883,43510,2,2020-03-27
909,8348,69569,3,2020-02-14
910,5245,3709,3,2020-03-06
911,8609,8695,3,2020-03-04
912,3153,13473,2,2020-06-11
913,91,40440,3,2020-01-09
914,9608,11866,5,2020-03-22
915,1797,80531,3,2020-04-10
916,6649,19478,2,2020-05-23
917,5116,33050,3,2020-11-11
918,7397,65741,3,2020-02-13
919,7447,48488,5,2020-09-04
920,5051,30615,4,2020-05-30
921,3269,60454,4,2020-03-28
922,3298,1972,5,2020-08-18
923,982,3223,2,2020-11-27
924,4027,85265,4,2020-09-30
925,1278,97373,2,2020-09-11
926,7526,16432,3,2020-08-21
927,467,97582,1,2020-03-20
928,4523,73641,2,2020-05-04
929,9023,74958,1,2020-07-25
930,7720,2249,3,2020-01-06
931,4279,54544,5,2020-04-03
932,9191,35638,1,2020-11-18
933,6673,14703,1,2020-07-26
934,6014,14792,3,2020-06-12
935,6130,42442,2,2020-04-24
936,2101,33741,3,2020-04-04
937,3417,36358,5,2020-01-05
938,35,32976,1,2020-03-08
939,2672,13167,5,2020-06-16
940,6723,50647,3,2020-01-22
941,7333,12500,5,2020-04-16
942,3034,81799,4,2020-09-27
943,7596,342,3,2020-09-17
944,6130,6206,5,2020-10-28
945,864,79555,1,2020-10-11
946,5452,54022,3,2020-09-04
947,8488,26317,3,2020-07-21
948,1214,87606,5,2020-07-18
949,3480,60653,5,2020-12-10
950,3530,45320,1,2020-05-31
951,4364,93234,2,2020-11-25
952,9270,91550,2,2020-10-14
953,3846,75481,4,2020-05-31
954,8950,92046,1,2020-10-08
955,2254,75529,5,2020-06-19
956,600,12907,5,2020-08-05
957,1477,64035,5,2020-04-30
958,5010,12636,2,2020-09-08
959,3445,7110,2,2020-02-04
960,374,75427,2,2020-09-07
961,3681,67120,5,2020-08-31
962,2967,81294,3,2020-03-09
963,5844,18755,1,2020-11-25
964,7741,31663,5,2020-04-25
965,3777,23631,1,2020-02-06
966,2113,23142,5,2020-03-22
967,8839,37624,1,2020-09-13
968,8270,44220,3,2020-06-14
969,2278,1083,4,2020-08-27
970,488,2779,5,2020-07-02
971,5337,12028,3,2020-11-27
972,9675,29977,4,2020-05-27
973,1399,71944,4,2020-08-02
974,7539,4926,4,2020-11-18
975,366,59718,5,2020-04-02
976,117,5690,5,2020-05-04
977,2499,19941,5,2020-08-08
978,9579,80720,5,2020-03-17
979,4943,20746,2,2020-10-24
980,9491,6816,1,2020-07-22
981,8541,89670,2,2020-04-02
982,4530,58947,4,2020-07-27
983,2346,59173,4,2020-03-02
984,7017,4581,5,2020-11-16
985,9711,21576,5,2020-05-13
986,5956,88358,1,2020-05-04
987,710,9485,1,2020-07-16
988,2225,18429,3,2020-08-05
989,6840,86198,3,2020-05-28
990,7385,33891,2,2020-03-29
991,1968,69674,5,2020-09-05
992,4348,58638,1,2020-07-05
993,9755,77971,3,2020-01-12
994,7419,3289,2,2020-06-18
995,346,7584,5,2020-10-21
996,5059,18481,3,2020-05-06
997,639,16561,2,2020-09-04
998,1334,84366,1,2020-01-02
999,3348,53798,5,2020-05-10
1000,8049,80090,2,2020-11-29
1001,5378,7751,2,2020-05-16
1002,8177,45026,5,2020-07-01
1003,7303,84957,4,2020-08-11
1004,4822,71283,3,2020-08-03
1005,661,92814,5,2020-12-10
1006,2478,60602,3,2020-04-23
1007,3674,6928,1,2020-04-22
1008,8918,72838,3,2020-01-28
1009,3600,42034,5,2020-11-03
1010,5885,82106,3,2020-08-24
1011,8218,94728,4,2020-11-27
1012,1580,62162,3,2020-03-20
1013,7144,70236,5,2020-08-11
1014,5344,75451,3,2020-11-28
1015,1781,71898,4,2020-02-21
1016,1366,4018,5,2020-03-09
1017,8693,46635,4,2020-03-25
1018,9289,93125,2,2020-07-25
1019,4672,64285,5,2020-11-06
1020,4342,63265,5,2020-10-27
1021,1790,79842,2,2020-02-23
1022,6488,56977,4,2020-12-06
1023,4380,2887,1,2020-12-23
1024,1979,10999,1,2020-12-27
1025,924,69276,4,2020-04-03
1026,1091,354,3,2020-07-18
1027,2215,98590,4,2020-09-16
1028,9969,52730,5,2020-03-29
1029,3726,88602,5,2020-05-17
1030,4096,72661,4,2020-02-17
1031,6577,31760,2,2020-09-25
1032,3529,65146,5,2020-02-22
1033,8064,67473,1,2020-01-21
1034,9363,77848,3,2020-08-31
1035,8577,88734,3,2020-04-20
1036,5430,90700,1,2020-12-09
1037,6590,66180,1,2020-06-20
1038,7714,75355,3,2020-08-12
1039,4427,62100,1,2020-03-27
1040,8833,35498,1,2020-11-29
1041,6637,48832,1,2020-10-01
1042,8838,36069,1,2020-02-13
1043,2089,54983,2,2020-05-04
1044,1127,11287,1,2020-06-23
1045,8936,82059,1,2020-01-27
1046,847,1173,5,2020-03-15
1047,2798,16256,2,2020-11-22
1048,6721,30061,5,2020-01-23
1049,2032,19973,5,2020-11-25
1050,7687,36008,5,2020-05-07
1051,1928,77063,4,2020-09-22
1052,9092,86103,5,2020-05-30
1053,2928,49374,3,2020-02-26
1054,9049,37709,4,2020-07-01
1055,6175,51825,5,2020-11-19
1056,610,94086,5,2020-01-03
1057,5739,67436,4,2020-05-29
1058,9321,84056,1,2020-11-20
1059,6814,4577,3,2020-02-19
1060,810,21347,5,2020-10-21
1061,268,73863,2,2020-10-29
1062,1474,73393,5,2020-10-04
1063,9450,76357,2,2020-07-30
1064,2215,89591,2,2020-01-23
1065,6418,39224,2,2020-11-28
1066,1546,98385,2,2020-08-16
1067,2820,87303,4,2020-06-17
1068,8469,41575,2,2020-10-26
1069,7662,3199,3,2020-04-23
1070,6439,60800,3,2020-02-23
1071,3051,25635,1,2020-08-18
1072,3795,53242,3,2020-05-17
1073,6534,67286,5,2020-05-29
1074,948,99083,1,2020-05-09
1075,6991,60705,4,2020-11-24
1076,7748,25973,3,2020-10-30
1077,7446,71,5,2020-08-04
1078,7339,63496,2,2020-07-10
1079,8251,59106,2,2020-02-19
1080,5049,25682,4,2020-07-11
1081,3402,8317,1,2020-01-08
1082,2112,73764,5,2020-10-05
1083,653,69217,3,2020-09-01
1084,7346,28473,5,2020-08-26
1085,6080,71660,4,2020-01-03
1086,5180,41744,2,2020-02-07
1087,6331,75124,3,2020-03-20
1088,5277,10317,2,2020-01-30
1089,9766,30364,1,2020-04-30
1090,436,46576,4,2020-01-08
1091,8905,25882,4,2020-12-14
1092,2619,30549,5,2020-10-18
1093,1625,49222,2,2020-01-22
1094,5819,56725,3,2020-09-27
1095,598,5618,4,2020-06-04
1096,1335,22732,4,2020-08-09
1097,6352,69821,1,2020-04-15
1098,5642,23322,5,2020-03-26
1099,5176,54562,4,2020-09-14
1100,143,64749,4,2020-08-01
1101,6108,24577,2,2020-07-13
1102,317,69474,5,2020-07-13
1103,3015,42502,3,2020-11-17
1104,501,77686,4,2020-06-26
1105,8813,96248,4,2020-08-20
1106,531,48357,3,2020-03-19
1107,2305,15519,3,2020-02-03
1108,1359,75315,5,2020-04-11
1109,797,91865,4,2020-05-12
1110,9025,29876,1,2020-07-07
1111,2523,51418,3,2020-05-13
1112,2344,34584,5,2020-01-10
1113,492,63556,2,2020-04-17
1114,7931,3223,4,2020-06-05
1115,7880,89018,3,2020-08-01
1116,5440,11748,2,2020-04-03
1117,5458,92596,1,2020-02-24
1118,398,97663,5,2020-04-19
1119,6060,85468,4,2020-04-06
1120,6936,75593,2,2020-10-21
1121,9356,81998,3,2020-04-09
1122,2234,66053,1,2020-05-29
1123,4792,24269,1,2020-11-01
1124,1289,25028,2,2020-07-29
1125,6916,73067,3,2020-12-02
1126,5780,13608,3,2020-07-30
1127,4386,45406,3,2020-12-12
1128,3828,75826,4,2020-03-11
1129,9533,51199,4,2020-10-01
1130,302,28983,2,2020-10-28
1131,1037,50554,1,2020-04-02
1132,2954,3527,4,2020-12-26
1133,8706,57729,5,2020-06-23
1134,2830,72942,4,2020-12-20
1135,2351,85512,5,2020-09-18
1136,8627,19403,5,2020-08-06
1137,5023,38043,4,2020-04-29
1138,5100,46616,5,2020-10-21
1139,3353,14163,5,2020-02-09
1140,8088,22043,5,2020-07-02
1141,1873,3191,2,2020-05-18
1142,980,4065,5,2020-11-06
1143,3830,78855,2,2020-03-16
1144,3982,2208,2,2020-01-21
1145,5822,3844,2,2020-01-16
1146,9357,43088,3,2020-11-17
1147,9177,39282,3,2020-03-27
1148,8120,66889,4,2020-06-18
1149,8487,262,4,2020-11-23
1150,454,56908,1,2020-04-05
1151,9711,60057,5,2020-12-20
1152,2970,63988,4,2020-05-09
1153,9924,28881,4,2020-08-01
1154,3713,72400,1,2020-05-07
1155,3796,59415,5,2020-05-30
1156,7719,7021,5,2020-01-24
1157,2245,49504,4,2020-04-16
1158,5877,28832,5,2020-09-27
1159,9964,91956,1,2020-10-26
1160,7345,88986,5,2020-09-09
1161,4087,34302,3,2020-08-31
1162,7798,31450,5,2020-05-16
1163,4841,95534,2,2020-08-29
1164,7964,42220,4,2020-09-18
1165,7020,55578,3,2020-02-26
1166,218,75400,4,2020-04-02
1167,6673,75996,2,2020-10-10
1168,3865,63103,3,2020-03-11
1169,1291,41763,3,2020-06-14
1170,202,37008,3,2020-10-11
1171,7741,81902,3,2020-02-16
1172,7109,84182,2,2020-03-16
1173,2212,87832,5,2020-03-23
1174,3328,19716,4,2020-11-21
1175,8092,86157,2,2020-08-17
1176,133,51472,2,2020-11-06
1177,4818,53228,1,2020-09-25
1178,327,89900,5,2020-08-15
1179,5202,61846,4,2020-10-26
1180,3967,76379,2,2020-04-06
1181,9557,26355,2,2020-11-07
1182,4941,51374,3,2020-02-21
1183,1037,52745,5,2020-10-11
1184,7117,25234,2,2020-03-09
1185,576,81067,4,2020-05-08
1186,653,60241,1,2020-01-09
1187,9143,2211,1,2020-01-09
1188,2437,94836,4,2020-04-18
1189,3303,17048,3,2020-10-07
1190,4511,88786,3,2020-11-28
1191,8315,40748,5,2020-10-30
1192,5962,94813,2,2020-02-27
1193,4747,52425,5,2020-01-09
1194,272,52407,1,2020-07-01
1195,5095,46579,5,2020-03-27
1196,9096,11989,5,2020-05-14
1197,3023,28103,5,2020-07-03
1198,7987,40043,2,2020-11-07
1199,7609,87057,3,2020-01-09
1200,3682,48262,2,2020-09-04
1201,6825,31648,5,2020-03-27
1202,5106,84409,2,2020-12-14
1203,4155,52769,3,2020-12-23
1204,4631,22388,1,2020-12-11
1205,860,88126,1,2020-12-24
1206,8129,23158,3,2020-10-13
1207,1769,16180,1,2020-10-11
1208,6057,38371,2,2020-03-06
1209,3544,12950,3,2020-01-13
1210,5877,94948,5,2020-05-13
1211,3598,81197,2,2020-11-05
1212,8407,10931,1,2020-06-15
1213,5440,46674,3,2020-03-11
1214,1481,69338,1,2020-07-27
1215,9684,90552,1,2020-10-15
1216,1390,64390,3,2020-11-21
1217,5518,9708,4,2020-02-12
1218,8692,138,1,2020-10-28
1219,2072,55188,5,2020-03-24
1220,2639,276,5,2020-04-29
1221,60,33256,5,2020-01-30
1222,5009,32430,2,2020-05-19
1223,7106,74818,5,2020-06-10
1224,8881,11684,2,2020-08-19
1225,1279,2114,3,2020-12-04
1226,4781,21864,1,2020-12-25
1227,5989,4338,5,2020-04-21
1228,9684,65190,1,2020-06-15
1229,9035,63505,1,2020-09-08
1230,9520,99255,3,2020-01-21
1231,6914,22741,2,2020-02-18
1232,4880,76125,1,2020-06-03
1233,6814,61458,5,2020-06-04
1234,6124,57220,4,2020-11-15
1235,1889,14993,5,2020-08-12
1236,495,33099,2,2020-11-27
1237,5898,6940,1,2020-08-01
1238,5156,8080,5,2020-09-30
1239,7442,76317,3,2020-10-08
1240,942,8619,1,2020-07-22
1241,7442,65204,2,2020-04-05
1242,971,41751,1,2020-01-27
1243,9632,33474,3,2020-09-20
1244,2757,45245,2,2020-05-11
1245,6806,52149,5,2020-02-21
1246,5122,3177,3,2020-08-23
1247,6451,92224,5,2020-03-02
1248,3292,46685,5,2020-12-08
1249,6991,14688,5,2020-11-08
1250,769,88943,1,2020-06-24
1251,7708,5759,3,2020-03-22
1252,2804,67664,3,2020-11-18
1253,9769,86309,5,2020-01-10
1254,8470,98946,5,2020-05-29
1255,2371,17324,3,2020-05-26
1256,2965,43877,1,2020-12-20
1257,4283,92672,1,2020-04-25
1258,9958,78740,4,2020-06-18
1259,2848,29511,5,2020-11-09
1260,6758,58334,3,2020-05-04
1261,1929,5752,4,2020-01-17
1262,7902,46061,5,2020-04-20
1263,1828,39243,1,2020-08-12
1264,7414,90069,4,2020-05-28
1265,696,40408,1,2020-03-30
1266,2067,72908,3,2020-04-21
1267,615,23082,1,2020-05-20
1268,4846,4840,3,2020-06-16
1269,406,90879,3,2020-06-04
1270,8093,22639,2,2020-10-19
1271,6298,55360,1,2020-12-01
1272,2540,80188,4,2020-08-07
1273,5024,16014,5,2020-12-20
1274,2799,89285,4,2020-04-16
1275,3201,36842,5,2020-09-17
1276,1871,48746,5,2020-12-03
1277,3445,17910,1,2020-04-20
1278,5670,48707,1,2020-05-08
1279,9493,35550,5,2020-06-03
1280,8607,52445,1,2020-05-07
1281,9545,5137,1,2020-02-18
1282,8569,4540,4,2020-12-12
1283,8475,9635,2,2020-10-08
1284,7596,54304,5,2020-08-20
1285,9421,30797,1,2020-06-28
1286,6310,41614,4,2020-07-09
1287,706,54286,4,2020-08-30
1288,7956,26290,3,2020-11-19
1289,4173,84860,1,2020-11-02
1290,5463,74291,1,2020-11-23
1291,104,72352,3,2020-07-09
1292,6288,22916,1,2020-04-30
1293,5269,47553,1,2020-12-06
1294,1715,99618,4,2020-04-29
1295,9441,6466,5,2020-02-28
1296,9525,51523,3,2020-09-01
1297,3391,5214,5,2020-05-05
1298,533,78576,4,2020-02-13
1299,6109,94165,2,2020-07-17
1300,8672,47933,1,2020-04-13
1301,4182,92363,1,2020-07-23
1302,8511,68800,1,2020-12-03
1303,3976,618,2,2020-01-15
1304,3178,93407,3,2020-10-12
1305,2214,46431,2,2020-01-24
1306,9764,59982,5,2020-12-25
1307,5196,3529,3,2020-08-07
1308,3489,61064,2,2020-07-18
1309,9601,6584,1,2020-07-04
1310,2631,78768,5,2020-07-09
1311,8791,75114,5,2020-11-19
1312,6983,57644,5,2020-07-06
1313,1835,23733,1,2020-02-12
1314,7631,40864,4,2020-12-08
1315,2023,3359,1,2020-06-02
1316,2171,42511,3,2020-12-08
1317,4384,10686,2,2020-11-25
1318,2817,11683,1,2020-06-27
1319,3543,65300,1,2020-04-20
1320,9690,36707,4,2020-02-15
1321,7443,72,4,2020-07-23
1322,2120,92131,1,2020-08-29
1323,4554,9545,4,2020-01-20
1324,1049,19556,1,2020-03-17
1325,3494,64210,4,2020-09-10
1326,3865,89132,5,2020-05-18
1327,3362,70846,5,2020-08-01
1328,2859,57970,1,2020-10-23
1329,9940,10681,5,2020-12-10
1330,4600,44773,2,2020-12-15
1331,7249,28968,3,2020-01-23
1332,9126,7751,3,2020-05-22
1333,6280,56445,3,2020-02-22
1334,5444,77093,3,2020-03-25
1335,2051,4881,1,2020-09-10
1336,6124,75896,4,2020-04-19
1337,1817,10438,5,2020-12-20
1338,7009,95395,1,2020-07-10
1339,6589,88970,1,2020-06-13
1340,1240,6466,3,2020-07-01
1341,9967,48392,2,2020-10-01
1342,7772,76006,4,2020-11-11
1343,417,33912,3,2020-06-27
1344,7203,34044,1,2020-07-14
1345,4743,17786,5,2020-02-19
1346,6951,54564,1,2020-06-16
1347,4674,33314,2,2020-12-18
1348,4980,55893,4,2020-10-13
1349,8729,31841,1,2020-08-20
1350,2462,42993,5,2020-12-04
1351,3766,31895,3,2020-04-08
1352,1263,52014,4,2020-10-25
1353,8718,43241,1,2020-05-04
1354,2157,96282,2,2020-05-25
1355,2869,60834,4,2020-07-18
1356,4860,57504,2,2020-06-04
1357,570,2304,2,2020-11-23
1358,2567,51022,1,2020-05-28
1359,3254,54087,4,2020-03-01
1360,2760,49422,2,2020-01-04
1361,6407,42280,1,2020-05-09
1362,9361,49444,3,2020-04-12
1363,618,65398,5,2020-11-04
1364,1672,53221,5,2020-03-23
1365,7769,33071,1,2020-11-08
1366,2869,78846,4,2020-11-25
1367,9965,57434,4,2020-06-08
1368,2412,84425,2,2020-02-01
1369,2229,11206,2,2020-10-22
1370,9031,77308,1,2020-12-06
1371,1780,33037,3,2020-02-14
1372,808,6327,2,2020-03-09
1373,4710,579,1,2020-06-16
1374,8874,95124,5,2020-11-01
1375,1971,43335,1,2020-07-12
1376,3878,53528,4,2020-08-29
1377,8063,58414,3,2020-10-20
1378,9994,86329,4,2020-03-23
1379,3798,52925,3,2020-08-07
1380,582,92469,2,2020-10-16
1381,1350,51073,4,2020-03-22
1382,6065,28510,3,2020-10-08
1383,9153,52306,4,2020-02-23
1384,7377,68437,1,2020-12-11
1385,9114,49665,4,2020-07-27
1386,4518,34757,4,2020-04-05
1387,1478,62799,3,2020-02-15
1388,1125,81154,1,2020-09-21
1389,1140,32475,3,2020-01-04
1390,2303,81221,2,2020-01-02
1391,7069,21176,5,2020-11-04
1392,6550,45673,5,2020-11-20
1393,1802,54668,4,2020-06-17
1394,5183,63692,3,2020-01-10
1395,7368,13064,4,2020-01-12
1396,5833,33485,5,2020-06-14
1397,1365,87612,3,2020-01-27
1398,6063,22395,3,2020-12-12
1399,7171,58362,3,2020-03-07
1400,4171,1177,5,2020-07-19
1401,9537,62360,4,2020-05-26
1402,6413,91357,2,2020-01-29
1403,5636,21482,3,2020-09-09
1404,6936,83366,2,2020-06-12
1405,9272,81519,1,2020-02-02
1406,7109,73317,3,2020-04-16
1407,5708,16681,4,2020-04-24
1408,1613,87425,5,2020-05-26
1409,428,61334,2,2020-07-08
1410,7012,74174,4,2020-10-26
1411,7018,89174,2,2020-11-14
1412,2919,68481,1,2020-10-23
1413,89,62155,1,2020-11-29
1414,2347,19819,4,2020-08-01
1415,9872,23381,3,2020-11-29
1416,9721,44235,4,2020-11-30
1417,7029,64762,1,2020-10-29
1418,7458,65837,2,2020-07-08
1419,2412,1576,4,2020-08-07
1420,9493,77422,4,2020-08-28
1421,2852,57354,1,2020-12-09
1422,3640,50533,4,2020-04-22
1423,7200,92060,1,2020-03-25
1424,8077,86044,3,2020-07-07
1425,1780,39713,5,2020-01-14
1426,9832,87245,3,2020-12-24
1427,9247,24247,2,2020-10-17
1428,6857,41458,3,2020-11-22
1429,2294,5887,5,2020-09-30
1430,2334,47510,3,2020-07-14
1431,5183,40743,3,2020-01-17
1432,910,10855,3,2020-11-17
1433,5498,16118,5,2020-08-14
1434,291,75938,5,2020-06-21
1435,450,6135,5,2020-12-19
1436,9014,20133,3,2020-01-19
1437,7720,57561,4,2020-10-19
1438,6788,4325,3,2020-08-14
1439,9044,74808,3,2020-11-27
1440,5575,63216,3,2020-10-11
1441,6161,5069,2,2020-11-25
1442,2816,15019,2,2020-10-02
1443,4406,14422,3,2020-07-27
1444,1672,65014,5,2020-10-10
1445,2933,70546,4,2020-12-25
1446,7589,25181,3,2020-02-08
1447,4054,14057,1,2020-12-01
1448,9969,70195,3,2020-09-21
1449,7575,5392,1,2020-09-18
1450,6747,12843,4,2020-07-13
1451,1521,31982,2,2020-12-26
1452,4622,68190,1,2020-05-25
1453,4215,19375,1,2020-04-28
1454,8745,28214,5,2020-03-17
1455,4421,50643,3,2020-04-01
1456,7367,31355,1,2020-02-26
1457,2869,35559,4,2020-03-04
1458,6777,83848,3,2020-09-01
1459,6151,19548,3,2020-10-25
1460,7646,36523,3,2020-09-02
1461,9743,70154,2,2020-06-02
1462,3587,55803,3,2020-03-24
1463,7334,28027,1,2020-04-26
1464,3938,75248,2,2020-05-30
1465,7518,25239,3,2020-08-03
1466,8360,77935,5,2020-09-28
1467,8502,65048,4,2020-09-12
1468,8043,51433,1,2020-07-26
1469,2709,37655,3,2020-09-24
1470,7114,96422,3,2020-01-16
1471,1290,88546,2,2020-04-29
1472,4031,31546,4,2020-05-06
1473,5034,34721,2,2020-07-31
1474,591,82404,1,2020-10-05
1475,6938,27295,1,2020-12-23
1476,6350,78550,2,2020-05-20
1477,9357,89369,1,2020-06-17
1478,6526,164,5,2020-09-26
1479,803,21024,3,2020-09-24
1480,3584,28702,2,2020-02-16
1481,8038,26484,4,2020-08-19
1482,6654,77222,3,2020-07-07
1483,2078,93939,4,2020-10-12
1484,6281,99746,4,2020-04-09
1485,1189,70193,5,2020-07-13
1486,6953,21933,3,2020-02-02
1487,4880,8832,4,2020-08-18
1488,7394,80228,1,2020-12-25
1489,9212,12330,2,2020-08-09
1490,4622,61307,2,2020-10-17
1491,5782,69210,3,2020-09-30
1492,6057,64628,4,2020-05-02
1493,1567,77826,1,2020-11-13
1494,3420,6641,3,2020-02-19
1495,6671,83021,5,2020-10-06
1496,7237,32305,4,2020-06-12
1497,8711,2180,4,2020-12-11
1498,3928,79989,3,2020-06-01
1499,6137,15032,4,2020-11-30
1500,6741,96043,2,2020-10-17
1501,3207,25345,3,2020-02-28
1502,5698,9214,3,2020-10-17
1503,1389,65729,5,2020-04-14
1504,6062,35695,5,2020-04-13
1505,6329,5928,5,2020-11-01
1506,9527,95816,2,2020-09-01
1507,6438,78061,3,2020-01-22
1508,9407,92456,2,2020-03-31
1509,1279,4018,4,2020-02-26
1510,5781,14819,5,2020-06-20
1511,7013,11308,4,2020-05-25
1512,4756,66387,1,2020-05-27
1513,9297,90519,1,2020-09-17
1514,6577,70444,1,2020-01-12
1515,1902,10616,2,2020-02-08
1516,990,53790,5,2020-02-13
1517,1579,63604,5,2020-03-26
1518,507,18698,1,2020-04-17
1519,2164,14029,3,2020-02-17
1520,5356,92054,2,2020-03-19
1521,9846,41693,1,2020-04-26
1522,7026,855,5,2020-02-20
1523,743,82016,2,2020-01-05
1524,1077,23002,1,2020-07-16
1525,8549,12118,1,2020-09-27
1526,1156,47845,4,2020-12-10
1527,6426,27476,1,2020-08-10
1528,8087,56729,5,2020-11-28
1529,3169,2709,5,2020-02-20
1530,8751,93059,5,2020-01-22
1531,1533,4350,2,2020-02-26
1532,356,34281,5,2020-06-28
1533,3006,48312,1,2020-10-23
1534,8133,79377,4,2020-03-20
1535,9629,51437,4,2020-06-11
1536,7390,57843,3,2020-08-27
1537,9346,58134,5,2020-07-05
1538,1349,4392,4,2020-01-18
1539,8761,47488,2,2020-09-15
1540,6408,83137,4,2020-11-01
1541,5156,52511,3,2020-01-12
1542,5245,22382,1,2020-10-30
1543,8963,33478,2,2020-03-13
1544,5232,294,2,2020-10-06
1545,2230,22076,1,2020-03-12
1546,5697,74504,1,2020-07-20
1547,8691,36710,3,2020-04-13
1548,6910,42090,2,2020-01-10
